product_id,brand,product_name,price,capacity_L,size_cm,powerconsumptiongrade,door_count,image,numberofusers
176,캐리어,캐리어 클라윈드 CFT-N380BSM,722090,380,71 * 185.5 * 70.5,-1,10,https://photo3.enuri.info/data/images/service/middle/53685000/53685443.jpg,2
177,LG전자,LG전자  B053S14,1423910,43,,4,10,https://photo3.enuri.info/data/images/service/middle/13462000/13462224.jpg,1
178,삼성전자,삼성전자  RS84B5080CW,1637960,845,91.2 * 178 * 91.5,1,20,https://photo3.enuri.info/data/images/service/dnw/master/101605000/101605201.jpg,4
179,캐리어,캐리어 클라윈드 CRF-TD182WDE,251120,182,50 * 140 * 58,3,20,https://photo3.enuri.info/data/images/service/middle/37148000/37148418.jpg,1
180,SMEG,냉장고 FAB30 파스텔 블루,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416081131925.png,2
181,삼성전자,삼성전자  RS84B5061M9,1240990,846,91.2 * 178 * 91.5,2,20,https://photo3.enuri.info/data/images/service/middle/101603000/101603672.jpg,4
182,위니아,위니아  EWRB181EEMWWO(A),278090,182,50 * 140 * 58,3,20,https://image.enuri.info/webimage_300/13257400000/13257470000/13257473637.jpg,1
183,SMEG,냉장고 FAB10 화이트,2450000,117,54*65*97,3,10,https://smegkorea.com/upload/product/2022042910542920236.png,1
184,LG전자,LG전자  A205S,908240,200,60 * 138.3 * 62.9,-1,10,https://photo3.enuri.info/data/images/service/middle/29907000/29907860.jpg,2
185,삼성전자,삼성전자  RF84R9203S8,1999000,848,90.8 * 182.5 * 93.2,2,40,https://photo3.enuri.info/data/images/service/middle/44084000/44084866.jpg,4
186,SMEG,냉장고 FAB28 크림,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082210204397536.png,2
187,캐리어,캐리어 클라윈드 CRF-CD157WDC,288840,157,,3,20,https://photo3.enuri.info/data/images/service/dnw/master/53885000/53885650.jpg,1
188,LG전자,LG전자  B053W14,555850,43,,4,10,https://photo3.enuri.info/data/images/service/middle/13017000/13017321.jpg,1
